"ObsDate","ObsTime","IntSensor","ExtSensor"
"2016-Mar-24","21:34:59",9.5,-20.5
"2016-Mar-24","21:39:59",9.7,-20.5
"2016-Mar-24","21:44:59",9.8,-20.5
"2016-Mar-24","21:49:59",9.8,-20.5
"2016-Mar-24","21:54:59",10,-20.5
"2016-Mar-24","21:59:59",10,-20.5
"2016-Mar-24","22:04:59",10.2,-20.5
"2016-Mar-24","22:09:59",10.2,-20.5
"2016-Mar-24","22:14:59",10.2,-20.5
"2016-Mar-24","22:19:59",10.3,-20.5
"2016-Mar-24","22:24:59",10.3,-20.5
"2016-Mar-24","22:29:59",10.3,-20.5
"2016-Mar-24","22:33:12",10.5,-20.5
"2016-Mar-24","22:38:13",10.5,-20.5
"2016-Mar-24","22:43:13",10.5,-20.5
"2016-Mar-24","22:48:13",10.5,-20.5
"2016-Mar-24","22:53:13",10.5,-20.5
"2016-Mar-24","22:58:13",10.5,-20.5
"2016-Mar-24","23:03:13",10.7,-20.5
"2016-Mar-24","23:08:13",10.7,-20.5
"2016-Mar-24","23:13:13",10.7,-20.5
"2016-Mar-24","23:18:13",10.7,-20.5
"2016-Mar-24","23:23:13",10.7,-20.5
"2016-Mar-24","23:28:13",10.7,-20.5
"2016-Mar-24","23:33:13",10.7,-20.5
"2016-Mar-24","23:38:13",10.8,-20.5
"2016-Mar-24","23:43:13",10.8,-20.5
"2016-Mar-24","23:48:13",10.8,-20.5
"2016-Mar-24","23:53:13",10.8,-20.5
"2016-Mar-24","23:58:13",10.8,-20.5
"2016-Mar-25","20:59:37",6.5,-20.5
"2016-Mar-25","21:04:59",7,-20.5
"2016-Mar-25","21:09:59",8,-20.5
"2016-Mar-25","21:14:59",8.5,-20.5
"2016-Mar-25","21:19:59",8.9,-20.5
"2016-Mar-25","21:24:59",9.2,-20.5
"2016-Mar-25","21:29:59",9.4,-20.5
"2016-Mar-25","21:34:59",9.5,-20.5
"2016-Mar-25","21:39:59",9.7,-20.5
"2016-Mar-25","21:44:59",9.8,-20.5
"2016-Mar-25","21:49:59",9.8,-20.5
"2016-Mar-25","21:54:59",10,-20.5
"2016-Mar-25","21:59:59",10,-20.5
"2016-Mar-25","22:04:59",10.2,-20.5
"2016-Mar-25","22:09:59",10.2,-20.5
"2016-Mar-25","22:14:59",10.2,-20.5
"2016-Mar-25","22:19:59",10.3,-20.5
"2016-Mar-25","22:24:59",10.3,-20.5
"2016-Mar-25","22:29:59",10.3,-20.5
"2016-Mar-25","22:33:12",10.3,-20.5
"2016-Mar-25","22:38:13",10.3,-20.5
"2016-Mar-25","22:43:13",10.3,-20.5
"2016-Mar-25","22:48:13",10.5,-20.5
"2016-Mar-25","22:53:13",10.5,-20.5
"2016-Mar-25","22:58:13",10.5,-20.5
"2016-Mar-25","23:03:13",10.5,-20.5
"2016-Mar-25","23:08:13",10.5,-20.5
"2016-Mar-25","23:13:13",10.5,-20.5
"2016-Mar-25","23:18:13",10.5,-20.5
"2016-Mar-25","23:23:13",10.7,-20.5
"2016-Mar-25","23:28:13",10.7,-20.5
"2016-Mar-25","23:33:13",10.7,-20.5
"2016-Mar-25","23:38:13",10.7,-20.5
"2016-Mar-25","23:43:13",10.7,-20.5
"2016-Mar-25","23:48:13",10.7,-20.5
"2016-Mar-25","23:53:13",10.7,-20.5
"2016-Mar-25","23:58:13",10.7,-20.5
"2016-Mar-26","20:59:37",7.5,-20.5
"2016-Mar-26","21:04:59",8,-20.5
"2016-Mar-26","21:09:59",8.9,-20.5
"2016-Mar-26","21:14:59",9.4,-20.5
"2016-Mar-26","21:19:59",9.7,-20.5
"2016-Mar-26","21:24:59",10,-20.5
"2016-Mar-26","21:29:59",10.2,-20.5
"2016-Mar-26","21:34:59",10.3,-20.5
"2016-Mar-26","21:39:59",10.5,-20.5
"2016-Mar-26","21:44:59",10.7,-20.5
"2016-Mar-26","21:49:59",10.7,-20.5
"2016-Mar-26","21:54:59",10.8,-20.5
"2016-Mar-26","21:59:59",11,-20.5
"2016-Mar-26","22:04:59",11,-20.5
"2016-Mar-26","22:09:59",11,-20.5
"2016-Mar-26","22:14:59",11.2,-20.5
"2016-Mar-26","22:19:59",11.2,-20.5
"2016-Mar-26","22:24:59",11.2,-20.5
"2016-Mar-26","22:29:59",11.2,-20.5
"2016-Mar-26","22:33:12",11.3,-20.5
"2016-Mar-26","22:38:13",11.3,-20.5
"2016-Mar-26","22:43:13",11.3,-20.5
"2016-Mar-26","22:48:13",11.3,-20.5
"2016-Mar-26","22:53:13",11.3,-20.5
"2016-Mar-26","22:58:13",11.3,-20.5
"2016-Mar-26","23:03:13",11.3,-20.5
"2016-Mar-26","23:08:13",11.5,-20.5
"2016-Mar-26","23:13:13",11.5,-20.5
"2016-Mar-26","23:18:13",11.5,-20.5
"2016-Mar-26","23:23:13",11.5,-20.5
"2016-Mar-26","23:28:13",11.5,-20.5
"2016-Mar-26","23:33:13",11.5,-20.5
"2016-Mar-26","23:38:13",11.5,-20.5
"2016-Mar-26","23:43:13",11.5,-20.5
"2016-Mar-26","23:48:13",11.5,-20.5
"2016-Mar-26","23:53:13",11.5,-20.5
"2016-Mar-26","23:58:13",11.7,-20.5
"2016-Mar-27","20:59:37",7,-20.5
"2016-Mar-27","21:04:59",7.5,-20.5
"2016-Mar-27","21:09:59",8.5,-20.5
"2016-Mar-27","21:14:59",9,-20.5
"2016-Mar-27","21:19:59",9.4,-20.5
"2016-Mar-27","21:24:59",9.7,-20.5
"2016-Mar-27","21:29:59",9.8,-20.5
"2016-Mar-27","21:34:59",10,-20.5
"2016-Mar-27","21:39:59",10.2,-20.5
"2016-Mar-27","21:44:59",10.3,-20.5
"2016-Mar-27","21:49:59",10.5,-20.5
"2016-Mar-27","21:54:59",10.5,-20.5
"2016-Mar-27","21:59:59",10.7,-20.5
"2016-Mar-27","22:04:59",10.7,-20.5
"2016-Mar-27","22:09:59",10.8,-20.5
"2016-Mar-27","22:14:59",10.8,-20.5
"2016-Mar-27","22:19:59",10.8,-20.5
"2016-Mar-27","22:24:59",11,-20.5
"2016-Mar-27","22:29:59",11,-20.5
"2016-Mar-27","22:33:11",11,-20.5
"2016-Mar-27","22:38:12",11,-20.5
"2016-Mar-27","22:43:12",11,-20.5
"2016-Mar-27","22:48:12",11,-20.5
"2016-Mar-27","22:53:12",11.2,-20.5
"2016-Mar-27","22:58:12",11.2,-20.5
"2016-Mar-27","23:03:12",11.2,-20.5
"2016-Mar-27","23:08:12",11.2,-20.5
"2016-Mar-27","23:13:12",11.2,-20.5
"2016-Mar-27","23:18:12",11.2,-20.5
"2016-Mar-27","23:23:12",11.2,-20.5
"2016-Mar-27","23:28:12",11.2,-20.5
"2016-Mar-27","23:33:12",11.3,-20.5
"2016-Mar-27","23:38:12",11.3,-20.5
"2016-Mar-27","23:43:12",11.3,-20.5
"2016-Mar-27","23:48:12",11.3,-20.5
"2016-Mar-27","23:53:12",11.3,-20.5
"2016-Mar-27","23:58:12",11.3,-20.5
"2016-Mar-28","20:59:37",6.5,-20.5
"2016-Mar-28","21:04:59",7,-20.5
"2016-Mar-28","21:09:59",7.9,-20.5
"2016-Mar-28","21:14:59",8.4,-20.5
"2016-Mar-28","21:19:59",8.7,-20.5
"2016-Mar-28","21:24:59",9,-20.5
"2016-Mar-28","21:29:59",9.2,-20.5
"2016-Mar-28","21:34:59",9.4,-20.5
"2016-Mar-28","21:39:59",9.5,-20.5
"2016-Mar-28","21:44:59",9.7,-20.5
"2016-Mar-28","21:49:59",9.8,-20.5
"2016-Mar-28","21:54:59",9.8,-20.5
"2016-Mar-28","21:59:59",10,-20.5
"2016-Mar-28","22:04:59",10,-20.5
"2016-Mar-28","22:09:59",10,-20.5
"2016-Mar-28","22:14:59",10.2,-20.5
"2016-Mar-28","22:19:59",10.2,-20.5
"2016-Mar-28","22:24:59",10.2,-20.5
"2016-Mar-28","22:29:59",10.3,-20.5
"2016-Mar-28","22:33:11",10.3,-20.5
"2016-Mar-28","22:38:12",10.3,-20.5
"2016-Mar-28","22:43:12",10.3,-20.5
"2016-Mar-28","22:48:12",10.3,-20.5
"2016-Mar-28","22:53:12",10.3,-20.5
"2016-Mar-28","22:58:12",10.3,-20.5
"2016-Mar-28","23:03:12",10.3,-20.5
"2016-Mar-28","23:08:12",10.5,-20.5
"2016-Mar-28","23:13:12",10.5,-20.5
"2016-Mar-28","23:18:12",10.5,-20.5
"2016-Mar-28","23:23:12",10.5,-20.5
"2016-Mar-28","23:28:12",10.5,-20.5
"2016-Mar-28","23:33:12",10.5,-20.5
"2016-Mar-28","23:38:12",10.5,-20.5
"2016-Mar-28","23:43:12",10.5,-20.5
"2016-Mar-28","23:48:12",10.5,-20.5
"2016-Mar-28","23:53:12",10.7,-20.5
"2016-Mar-28","23:58:12",10.7,-20.5
"2016-Mar-29","20:59:37",6.4,-20.5
"2016-Mar-29","21:04:59",6.9,-20.5
"2016-Mar-29","21:09:59",7.9,-20.5
"2016-Mar-29","21:14:59",8.4,-20.5
"2016-Mar-29","21:19:59",8.7,-20.5
"2016-Mar-29","21:24:59",9,-20.5
"2016-Mar-29","21:29:59",9.2,-20.5
"2016-Mar-29","21:34:59",9.4,-20.5
"2016-Mar-29","21:39:59",9.5,-20.5
"2016-Mar-29","21:44:59",9.7,-20.5
"2016-Mar-29","21:49:59",9.8,-20.5
"2016-Mar-29","21:54:59",10,-20.5
"2016-Mar-29","21:59:59",10,-20.5
"2016-Mar-29","22:04:59",10.2,-20.5
"2016-Mar-29","22:09:59",10.2,-20.5
"2016-Mar-29","22:14:59",10.2,-20.5
"2016-Mar-29","22:19:59",10.3,-20.5
"2016-Mar-29","22:24:59",10.3,-20.5
"2016-Mar-29","22:29:59",10.3,-20.5
"2016-Mar-29","22:33:12",10.3,-20.5
"2016-Mar-29","22:38:13",10.5,-20.5
"2016-Mar-29","22:43:13",10.5,-20.5
"2016-Mar-29","22:48:13",10.5,-20.5
"2016-Mar-29","22:53:13",10.5,-20.5
"2016-Mar-29","22:58:13",10.5,-20.5
"2016-Mar-29","23:03:13",10.5,-20.5
"2016-Mar-29","23:08:13",10.5,-20.5
"2016-Mar-29","23:13:13",10.5,-20.5
"2016-Mar-29","23:18:13",10.5,-20.5
"2016-Mar-29","23:23:13",10.5,-20.5
"2016-Mar-29","23:28:13",10.5,-20.5
"2016-Mar-29","23:33:13",10.7,-20.5
"2016-Mar-29","23:38:13",10.7,-20.5
"2016-Mar-29","23:43:13",10.7,-20.5
"2016-Mar-29","23:48:13",10.7,-20.5
"2016-Mar-29","23:53:13",10.7,-20.5
"2016-Mar-29","23:58:13",10.7,-20.5
"2016-Mar-30","20:59:37",6,-20.5
"2016-Mar-30","21:04:59",6.5,-20.5
"2016-Mar-30","21:09:59",7.5,-20.5
"2016-Mar-30","21:14:59",8,-20.5
"2016-Mar-30","21:19:59",8.4,-20.5
"2016-Mar-30","21:24:59",8.7,-20.5
"2016-Mar-30","21:29:59",8.9,-20.5
"2016-Mar-30","21:34:59",9,-20.5
"2016-Mar-30","21:39:59",9.2,-20.5
"2016-Mar-30","21:44:59",9.4,-20.5
"2016-Mar-30","21:49:59",9.5,-20.5
"2016-Mar-30","21:54:59",9.5,-20.5
"2016-Mar-30","21:59:59",9.7,-20.5
"2016-Mar-30","22:04:59",9.7,-20.5
"2016-Mar-30","22:09:59",9.8,-20.5
"2016-Mar-30","22:14:59",9.8,-20.5
"2016-Mar-30","22:19:59",10,-20.5
"2016-Mar-30","22:24:59",10,-20.5
"2016-Mar-30","22:29:59",10,-20.5
"2016-Mar-30","22:33:13",10,-20.5
"2016-Mar-30","22:38:14",10.2,-20.5
"2016-Mar-30","22:43:14",10.2,-20.5
"2016-Mar-30","22:48:14",10.2,-20.5
"2016-Mar-30","22:53:14",10.2,-20.5
"2016-Mar-30","22:58:14",10.2,-20.5
"2016-Mar-30","23:03:14",10.2,-20.5
"2016-Mar-30","23:08:14",10.3,-20.5
"2016-Mar-30","23:13:14",10.3,-20.5
"2016-Mar-30","23:18:14",10.3,-20.5
"2016-Mar-30","23:23:14",10.3,-20.5
"2016-Mar-30","23:28:14",10.3,-20.5
"2016-Mar-30","23:33:14",10.3,-20.5
"2016-Mar-30","23:38:14",10.3,-20.5
"2016-Mar-30","23:43:14",10.5,-20.5
"2016-Mar-30","23:48:14",10.5,-20.5
"2016-Mar-30","23:53:14",10.5,-20.5
"2016-Mar-30","23:58:14",10.5,-20.5
"2016-Mar-31","20:59:37",6,-20.5
"2016-Mar-31","21:04:59",6.7,-20.5
"2016-Mar-31","21:09:59",7.5,-20.5
"2016-Mar-31","21:14:59",8,-20.5
"2016-Mar-31","21:19:59",8.4,-20.5
"2016-Mar-31","21:24:59",8.7,-20.5
"2016-Mar-31","21:29:59",8.9,-20.5
"2016-Mar-31","21:34:59",9,-20.5
"2016-Mar-31","21:39:59",9.2,-20.5
"2016-Mar-31","21:44:59",9.4,-20.5
"2016-Mar-31","21:49:59",9.4,-20.5
"2016-Mar-31","21:54:59",9.5,-20.5
"2016-Mar-31","21:59:59",9.5,-20.5
"2016-Mar-31","22:04:59",9.5,-20.5
"2016-Mar-31","22:09:59",9.7,-20.5
"2016-Mar-31","22:14:59",9.7,-20.5
"2016-Mar-31","22:19:59",9.7,-20.5
"2016-Mar-31","22:24:59",9.7,-20.5
"2016-Mar-31","22:29:59",9.7,-20.5
"2016-Mar-31","22:33:12",9.7,-20.5
"2016-Mar-31","22:38:13",9.7,-20.5
"2016-Mar-31","22:43:13",9.8,-20.5
"2016-Mar-31","22:48:13",9.8,-20.5
"2016-Mar-31","22:53:13",9.8,-20.5
"2016-Mar-31","22:58:13",9.8,-20.5
"2016-Mar-31","23:03:13",9.8,-20.5
"2016-Mar-31","23:08:13",9.8,-20.5
"2016-Mar-31","23:13:13",9.8,-20.5
"2016-Mar-31","23:18:13",9.8,-20.5
"2016-Mar-31","23:23:13",10,-20.5
"2016-Mar-31","23:28:13",10,-20.5
"2016-Mar-31","23:33:13",10,-20.5
"2016-Mar-31","23:38:13",10,-20.5
"2016-Mar-31","23:43:13",10,-20.5
"2016-Mar-31","23:48:13",10,-20.5
"2016-Mar-31","23:53:13",10,-20.5
"2016-Mar-31","23:58:13",10,-20.5
"2016-Apr-01","20:59:37",6.2,-20.5
"2016-Apr-01","21:04:59",6.7,-20.5
"2016-Apr-01","21:09:59",7.7,-20.5
"2016-Apr-01","21:14:59",8.2,-20.5
"2016-Apr-01","21:19:59",8.5,-20.5
"2016-Apr-01","21:24:59",8.9,-20.5
"2016-Apr-01","21:29:59",9,-20.5
"2016-Apr-01","21:34:59",9.2,-20.5
"2016-Apr-01","21:39:59",9.4,-20.5
"2016-Apr-01","21:44:59",9.5,-20.5
"2016-Apr-01","21:49:59",9.7,-20.5
"2016-Apr-01","21:54:59",9.7,-20.5
"2016-Apr-01","21:59:59",9.8,-20.5
"2016-Apr-01","22:04:59",9.8,-20.5
"2016-Apr-01","22:09:59",10,-20.5
"2016-Apr-01","22:14:59",10,-20.5
"2016-Apr-01","22:19:59",10,-20.5
"2016-Apr-01","22:24:59",10.2,-20.5
"2016-Apr-01","22:29:59",10.2,-20.5
"2016-Apr-01","22:33:12",10.2,-20.5
"2016-Apr-01","22:38:13",10.2,-20.5
"2016-Apr-01","22:43:13",10.2,-20.5
"2016-Apr-01","22:48:13",10.3,-20.5
"2016-Apr-01","22:53:13",10.3,-20.5
"2016-Apr-01","22:58:13",10.3,-20.5
"2016-Apr-01","23:03:13",10.3,-20.5
"2016-Apr-01","23:08:13",10.3,-20.5
"2016-Apr-01","23:13:13",10.3,-20.5
"2016-Apr-01","23:18:13",10.3,-20.5
"2016-Apr-01","23:23:13",10.5,-20.5
"2016-Apr-01","23:28:13",10.5,-20.5
"2016-Apr-01","23:33:13",10.5,-20.5
"2016-Apr-01","23:38:13",10.5,-20.5
"2016-Apr-01","23:43:13",10.5,-20.5
"2016-Apr-01","23:48:13",10.5,-20.5
"2016-Apr-01","23:53:13",10.5,-20.5
"2016-Apr-01","23:58:13",10.5,-20.5
"2016-Apr-02","20:59:37",6.9,-20.5
"2016-Apr-02","21:04:59",7.4,-20.5
"2016-Apr-02","21:09:59",8.2,-20.5
"2016-Apr-02","21:14:59",8.9,-20.5
"2016-Apr-02","21:19:59",9.2,-20.5
"2016-Apr-02","21:24:59",9.4,-20.5
"2016-Apr-02","21:29:59",9.7,-20.5
"2016-Apr-02","21:34:59",9.8,-20.5
"2016-Apr-02","21:39:59",10,-20.5
"2016-Apr-02","21:44:59",10.2,-20.5
"2016-Apr-02","21:49:59",10.2,-20.5
"2016-Apr-02","21:54:59",10.3,-20.5
"2016-Apr-02","21:59:59",10.3,-20.5
"2016-Apr-02","22:04:59",10.5,-20.5
"2016-Apr-02","22:09:59",10.5,-20.5
"2016-Apr-02","22:14:59",10.7,-20.5
"2016-Apr-02","22:19:59",10.7,-20.5
"2016-Apr-02","22:24:59",10.7,-20.5
"2016-Apr-02","22:29:59",10.7,-20.5
"2016-Apr-02","22:33:12",10.8,-20.5
"2016-Apr-02","22:38:13",10.8,-20.5
"2016-Apr-02","22:43:13",10.8,-20.5
"2016-Apr-02","22:48:13",10.8,-20.5
"2016-Apr-02","22:53:13",10.8,-20.5
"2016-Apr-02","22:58:13",10.8,-20.5
"2016-Apr-02","23:03:13",10.8,-20.5
"2016-Apr-02","23:08:13",11,-20.5
"2016-Apr-02","23:13:13",11,-20.5
"2016-Apr-02","23:18:13",11,-20.5
"2016-Apr-02","23:23:13",11,-20.5
"2016-Apr-02","23:28:13",11,-20.5
"2016-Apr-02","23:33:13",11,-20.5
"2016-Apr-02","23:38:13",11,-20.5
"2016-Apr-02","23:43:13",11,-20.5
"2016-Apr-02","23:48:13",11,-20.5
"2016-Apr-02","23:53:13",11,-20.5
"2016-Apr-02","23:58:13",11.2,-20.5
"2016-Apr-03","20:59:37",7.7,-20.5
"2016-Apr-03","21:04:59",8.2,-20.5
"2016-Apr-03","21:09:59",9,-20.5
"2016-Apr-03","21:14:59",9.7,-20.5
"2016-Apr-03","21:19:59",10,-20.5
"2016-Apr-03","21:24:59",10.2,-20.5
"2016-Apr-03","21:29:59",10.5,-20.5
"2016-Apr-03","21:34:59",10.7,-20.5
"2016-Apr-03","21:39:59",10.8,-20.5
"2016-Apr-03","21:44:59",10.8,-20.5
"2016-Apr-03","21:49:59",11,-20.5
"2016-Apr-03","21:54:59",11.2,-20.5
"2016-Apr-03","21:59:59",11.2,-20.5
"2016-Apr-03","22:04:59",11.3,-20.5
"2016-Apr-03","22:09:59",11.3,-20.5
"2016-Apr-03","22:14:59",11.3,-20.5
"2016-Apr-03","22:19:59",11.5,-20.5
"2016-Apr-03","22:24:59",11.5,-20.5
"2016-Apr-03","22:29:59",11.5,-20.5
"2016-Apr-03","22:33:12",11.5,-20.5
"2016-Apr-03","22:38:13",11.7,-20.5
"2016-Apr-03","22:43:13",11.7,-20.5
"2016-Apr-03","22:48:13",11.7,-20.5
"2016-Apr-03","22:53:13",11.7,-20.5
"2016-Apr-03","22:58:13",11.7,-20.5
"2016-Apr-03","23:03:13",11.7,-20.5
"2016-Apr-03","23:08:13",11.8,-20.5
"2016-Apr-03","23:13:13",11.8,-20.5
"2016-Apr-03","23:18:13",11.8,-20.5
"2016-Apr-03","23:23:13",11.8,-20.5
"2016-Apr-03","23:28:13",11.8,-20.5
"2016-Apr-03","23:33:13",11.8,-20.5
"2016-Apr-03","23:38:13",11.8,-20.5
"2016-Apr-03","23:43:13",11.8,-20.5
"2016-Apr-03","23:48:13",11.8,-20.5
"2016-Apr-03","23:53:13",11.8,-20.5
"2016-Apr-03","23:58:13",12,-20.5
"2016-Apr-04","20:59:37",8,-20.5
"2016-Apr-04","21:04:59",8.5,-20.5
"2016-Apr-04","21:09:59",9.5,-20.5
"2016-Apr-04","21:14:59",10,-20.5
"2016-Apr-04","21:19:59",10.3,-20.5
"2016-Apr-04","21:24:59",10.7,-20.5
"2016-Apr-04","21:29:59",10.8,-20.5
"2016-Apr-04","21:34:59",11,-20.5
"2016-Apr-04","21:39:59",11.2,-20.5
"2016-Apr-04","21:44:59",11.3,-20.5
"2016-Apr-04","21:49:59",11.3,-20.5
"2016-Apr-04","21:54:59",11.5,-20.5
"2016-Apr-04","21:59:59",11.5,-20.5
"2016-Apr-04","22:04:59",11.7,-20.5
"2016-Apr-04","22:09:59",11.7,-20.5
"2016-Apr-04","22:14:59",11.7,-20.5
"2016-Apr-04","22:19:59",11.8,-20.5
"2016-Apr-04","22:24:59",11.8,-20.5
"2016-Apr-04","22:29:59",11.8,-20.5
"2016-Apr-04","22:33:12",11.8,-20.5
"2016-Apr-04","22:38:13",11.8,-20.5
"2016-Apr-04","22:43:13",12,-20.5
"2016-Apr-04","22:48:13",12,-20.5
"2016-Apr-04","22:53:13",12,-20.5
"2016-Apr-04","22:58:13",12,-20.5
"2016-Apr-04","23:03:13",12,-20.5
"2016-Apr-04","23:08:13",12,-20.5
"2016-Apr-04","23:13:13",12,-20.5
"2016-Apr-04","23:18:13",12,-20.5
"2016-Apr-04","23:23:13",12,-20.5
"2016-Apr-04","23:28:13",12,-20.5
"2016-Apr-04","23:33:13",12,-20.5
"2016-Apr-04","23:38:13",12,-20.5
"2016-Apr-04","23:43:13",12,-20.5
"2016-Apr-04","23:48:13",12,-20.5
"2016-Apr-04","23:53:13",12,-20.5
"2016-Apr-04","23:58:13",12,-20.5
"2016-Apr-05","20:59:37",7.7,-20.5
"2016-Apr-05","21:04:59",8.2,-20.5
"2016-Apr-05","21:09:59",9,-20.5
"2016-Apr-05","21:14:59",9.5,-20.5
"2016-Apr-05","21:19:59",9.8,-20.5
"2016-Apr-05","21:24:59",10.2,-20.5
"2016-Apr-05","21:29:59",10.3,-20.5
"2016-Apr-05","21:34:59",10.5,-20.5
"2016-Apr-05","21:39:59",10.7,-20.5
"2016-Apr-05","21:44:59",10.8,-20.5
"2016-Apr-05","21:49:59",10.8,-20.5
"2016-Apr-05","21:54:59",11,-20.5
"2016-Apr-05","21:59:59",11,-20.5
"2016-Apr-05","22:04:59",11.2,-20.5
"2016-Apr-05","22:09:59",11.2,-20.5
"2016-Apr-05","22:14:59",11.2,-20.5
"2016-Apr-05","22:19:59",11.2,-20.5
"2016-Apr-05","22:24:59",11.3,-20.5
"2016-Apr-05","22:29:59",11.3,-20.5
"2016-Apr-05","22:33:12",11.3,-20.5
"2016-Apr-05","22:38:13",11.3,-20.5
"2016-Apr-05","22:43:13",11.3,-20.5
"2016-Apr-05","22:48:13",11.3,-20.5
"2016-Apr-05","22:53:13",11.5,-20.5
"2016-Apr-05","22:58:13",11.5,-20.5
"2016-Apr-05","23:03:13",11.5,-20.5
"2016-Apr-05","23:08:13",11.5,-20.5
"2016-Apr-05","23:13:13",11.5,-20.5
"2016-Apr-05","23:18:13",11.5,-20.5
"2016-Apr-05","23:23:13",11.5,-20.5
"2016-Apr-05","23:28:13",11.5,-20.5
"2016-Apr-05","23:33:13",11.5,-20.5
"2016-Apr-05","23:38:13",11.5,-20.5
"2016-Apr-05","23:43:13",11.5,-20.5
"2016-Apr-05","23:48:13",11.5,-20.5
"2016-Apr-05","23:53:13",11.5,-20.5
"2016-Apr-05","23:58:13",11.5,-20.5
"2016-Apr-06","20:59:37",7,-20.5
"2016-Apr-06","21:04:59",7.7,-20.5
"2016-Apr-06","21:09:59",8.5,-20.5
"2016-Apr-06","21:14:59",9,-20.5
"2016-Apr-06","21:19:59",9.4,-20.5
"2016-Apr-06","21:24:59",9.7,-20.5
"2016-Apr-06","21:29:59",9.8,-20.5
"2016-Apr-06","21:34:59",10,-20.5
"2016-Apr-06","21:39:59",10.2,-20.5
"2016-Apr-06","21:44:59",10.3,-20.5
"2016-Apr-06","21:49:59",10.3,-20.5
"2016-Apr-06","21:54:59",10.5,-20.5
"2016-Apr-06","21:59:59",10.7,-20.5
"2016-Apr-06","22:04:59",10.7,-20.5
"2016-Apr-06","22:09:59",10.7,-20.5
"2016-Apr-06","22:14:59",10.7,-20.5
"2016-Apr-06","22:19:59",10.8,-20.5
"2016-Apr-06","22:24:59",10.8,-20.5
"2016-Apr-06","22:29:59",10.8,-20.5
"2016-Apr-06","22:33:12",10.8,-20.5
"2016-Apr-06","22:38:13",11,-20.5
"2016-Apr-06","22:43:13",11,-20.5
"2016-Apr-06","22:48:13",11,-20.5
"2016-Apr-06","22:53:13",11,-20.5
"2016-Apr-06","22:58:13",11,-20.5
"2016-Apr-06","23:03:13",11,-20.5
"2016-Apr-06","23:08:13",11,-20.5
"2016-Apr-06","23:13:13",11,-20.5
"2016-Apr-06","23:18:13",11,-20.5
"2016-Apr-06","23:23:13",11,-20.5
"2016-Apr-06","23:28:13",11,-20.5
"2016-Apr-06","23:33:13",11,-20.5
"2016-Apr-06","23:38:13",11,-20.5
"2016-Apr-06","23:43:13",11,-20.5
"2016-Apr-06","23:48:13",11,-20.5
"2016-Apr-06","23:53:13",11,-20.5
"2016-Apr-06","23:58:13",11,-20.5
"2016-Apr-07","20:59:37",6.9,-20.5
"2016-Apr-07","21:04:59",7.4,-20.5
"2016-Apr-07","21:09:59",8.2,-20.5
"2016-Apr-07","21:14:59",8.7,-20.5
"2016-Apr-07","21:19:59",9.2,-20.5
"2016-Apr-07","21:24:59",9.4,-20.5
"2016-Apr-07","21:29:59",9.7,-20.5
"2016-Apr-07","21:34:59",9.8,-20.5
"2016-Apr-07","21:39:59",10,-20.5
"2016-Apr-07","21:44:59",10.2,-20.5
"2016-Apr-07","21:49:59",10.2,-20.5
"2016-Apr-07","21:54:59",10.3,-20.5
"2016-Apr-07","21:59:59",10.5,-20.5
"2016-Apr-07","22:04:59",10.5,-20.5
"2016-Apr-07","22:09:59",10.5,-20.5
"2016-Apr-07","22:14:59",10.7,-20.5
"2016-Apr-07","22:19:59",10.7,-20.5
"2016-Apr-07","22:24:59",10.7,-20.5
"2016-Apr-07","22:29:59",10.7,-20.5
"2016-Apr-07","22:33:11",10.8,-20.5
"2016-Apr-07","22:38:12",10.8,-20.5
"2016-Apr-07","22:43:12",10.8,-20.5
"2016-Apr-07","22:48:12",10.8,-20.5
"2016-Apr-07","22:53:12",10.8,-20.5
"2016-Apr-07","22:58:12",11,-20.5
"2016-Apr-07","23:03:12",11,-20.5
"2016-Apr-07","23:08:12",11,-20.5
"2016-Apr-07","23:13:12",11,-20.5
"2016-Apr-07","23:18:12",11,-20.5
"2016-Apr-07","23:23:12",11,-20.5
"2016-Apr-07","23:28:12",11,-20.5
"2016-Apr-07","23:33:12",11,-20.5
"2016-Apr-07","23:38:12",11,-20.5
"2016-Apr-07","23:43:12",11,-20.5
"2016-Apr-07","23:48:12",11,-20.5
"2016-Apr-07","23:53:12",11,-20.5
"2016-Apr-07","23:58:12",11.2,-20.5
"2016-Apr-08","20:59:37",7,-20.5
"2016-Apr-08","21:04:59",7.5,-20.5
"2016-Apr-08","21:09:59",8.4,-20.5
"2016-Apr-08","21:14:59",8.9,-20.5
"2016-Apr-08","21:19:59",9.2,-20.5
"2016-Apr-08","21:24:59",9.5,-20.5
"2016-Apr-08","21:29:59",9.7,-20.5
"2016-Apr-08","21:34:59",10,-20.5
"2016-Apr-08","21:39:59",10.2,-20.5
"2016-Apr-08","21:44:59",10.2,-20.5
"2016-Apr-08","21:49:59",10.3,-20.5
"2016-Apr-08","21:54:59",10.3,-20.5
"2016-Apr-08","21:59:59",10.5,-20.5
"2016-Apr-08","22:04:59",10.5,-20.5
"2016-Apr-08","22:09:59",10.7,-20.5
"2016-Apr-08","22:14:59",10.7,-20.5
"2016-Apr-08","22:19:59",10.7,-20.5
"2016-Apr-08","22:24:59",10.7,-20.5
"2016-Apr-08","22:29:59",10.8,-20.5
"2016-Apr-08","22:33:11",10.8,-20.5
